mission_id,keywords,mission_name,seriesName,shortDescription,astronaut_id,launch_time,land_time,launch_date,land_date,astroNumber,astronaut_name,gender,inSpace,overallNumber,spacewalkCount,species,speciesGroup,totalMinutesInSpace,totalSecondsSpacewalking,image.asset.url,awards,num_awards,country,launch_year,bio_cleaned,full_names
t7VBwendlcGFZIlCtGFnkm,,STS-71 (Atlantis),STS,"In a historic step toward the International Space Station, Atlantis performed the first docking of a U.S. Space Shuttle to the Russian space station Mir. A U.S. astronaut permanently joined Mir's crew.",NSZm43AoLYq0PEOXpg8xKU,,,1995-06-27,,215,Anatoly Solovyev,male,False,359.0,16.0,Human,human,937442.0,283680.0,https://cdn.sanity.io/images/2vtv415l/production/a5d8b98cd56b2831b2a4c0006178dcd9e79c27dc-404x600.jpg,"['Crossed Kármán Line', 'Elite Spacewalker', 'Elite Spaceflyer', 'Space Resident', 'Frequent Walker']",5.0,USSR,1995,"Anatoly Yakovlevich Solovyev is a retired Russian and Soviet cosmonaut and pilot. Solovyev was born on January 16, 1948, in Riga, Latvia. Solovyev holds the world record on the number of spacewalks performed, and accumulated time spent spacewalking.",Anatoly Solovyev
t7VBwendlcGFZIlCtGFnkm,,STS-71 (Atlantis),STS,"In a historic step toward the International Space Station, Atlantis performed the first docking of a U.S. Space Shuttle to the Russian space station Mir. A U.S. astronaut permanently joined Mir's crew.",O9I27fZboumean9j8WhqsD,,,1995-06-27,,336,Nikolai Budarin,male,False,525.0,8.0,Human,human,639445.0,161160.0,https://cdn.sanity.io/images/2vtv415l/production/13eb988bcac92d95ca3fbdc55dc63586199b8cc2-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Elite Spaceflyer', 'Space Resident', 'Frequent Walker']",6.0,Russia,1995,"Nikolai Mikhailovich Budarin is a retired Russian cosmonaut, a veteran of three extended space missions aboard the Mir Space Station and the International Space Station.",Nikolai Budarin
t7VBwendlcGFZIlCtGFoMi,,STS-70 (Discovery),STS,"Discovery launched NASA's seventh TDRS satellite. The flight was delayed several weeks when woodpeckers, trying to nest on the External Tank, put 71 holes in its insulating foam.",NSZm43AoLYq0PEOXpgAW1z,,,1995-07-13,,268,Terence T. Henricks,male,False,427.0,0.0,Human,human,61598.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/ee43d5ebf535ab70e30adedbb706031dc40ffcb2-800x1000.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,1995,"Terence Thomas ""Tom"" Henricks is a retired colonel in the United States Air Force and a former NASA astronaut. He served on four Space Shuttle missions.",Terence T. Henricks
t7VBwendlcGFZIlCtGFoMi,,STS-70 (Discovery),STS,"Discovery launched NASA's seventh TDRS satellite. The flight was delayed several weeks when woodpeckers, trying to nest on the External Tank, put 71 holes in its insulating foam.",NSZm43AoLYq0PEOXpgA0Iz,,,1995-07-13,,337,Kevin R. Kregel,male,False,526.0,0.0,Human,human,75981.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/f9c763da7aa4901ee9305fb6f2e4eea448764229-2745x3431.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,1995,,
t7VBwendlcGFZIlCtGFoMi,,STS-70 (Discovery),STS,"Discovery launched NASA's seventh TDRS satellite. The flight was delayed several weeks when woodpeckers, trying to nest on the External Tank, put 71 holes in its insulating foam.",NSZm43AoLYq0PEOXpg9QAz,,,1995-07-13,,322,Donald A. Thomas,male,False,505.0,0.0,Human,human,62413.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/0e1f2fb0c9559f8837975e0303296d4b52620109-6084x7605.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,1995,"Donald Alan Thomas, Ph.D. is an American engineer and a former NASA astronaut.",Donald A. Thomas
t7VBwendlcGFZIlCtGFoMi,,STS-70 (Discovery),STS,"Discovery launched NASA's seventh TDRS satellite. The flight was delayed several weeks when woodpeckers, trying to nest on the External Tank, put 71 holes in its insulating foam.",IquDVsJ9I205j7YqxREth7,,,1995-07-13,,303,Nancy J. Currie-Gregg,female,False,481.0,0.0,Human,human,59972.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/bbb6c95a0d6e018a54c15967af5f7976fc29e6d5-3754x4683.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1995,"Nancy Jane Currie-Gregg is an engineer, United States Army officer and a NASA astronaut. Currie-Gregg has served in the United States Army for over 22 years and holds the rank of colonel.  With NASA, she has participated in four space shuttle missions: STS-57, STS-70, STS-88, and STS109. She currently holds an appointment as a professor of practice in the Department of Industrial & Systems Engineering at Texas A&M University.",Nancy J. Currie-Gregg
t7VBwendlcGFZIlCtGFoMi,,STS-70 (Discovery),STS,"Discovery launched NASA's seventh TDRS satellite. The flight was delayed several weeks when woodpeckers, trying to nest on the External Tank, put 71 holes in its insulating foam.",IquDVsJ9I205j7YqxREpSH,,,1995-07-13,,338,Mary E. Weber,female,False,527.0,0.0,Human,human,27030.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/a873518368d0d1f490a80453760477440ca3f99c-1023x1280.jpg,['Crossed Kármán Line'],1.0,United States of America,1995,,
t7VBwendlcGFZIlCtGFpRY,,STS-69 (Endeavour),STS,"This mission was largely a testbed for the International Space Station, allowing NASA to test construction tools and procedures as well as gather data on life support equipment needed for the Station.",gJ17JRX4XCdSoJR41whHZ0,,,1995-09-07,,161,David M. Walker,male,False,282.0,0.0,Human,human,43467.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/0dfc2a1f3f2fb0f83336d4b9745a3aef3f11a2dd-3530x4413.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,1995,"David Mathieson ""Dave"" Walker, was an American naval officer and aviator, fighter pilot, test pilot, and a former NASA astronaut. He flew aboard four Space Shuttle missions in the 1980s and 1990s.",David M. Walker
t7VBwendlcGFZIlCtGFpRY,,STS-69 (Endeavour),STS,"This mission was largely a testbed for the International Space Station, allowing NASA to test construction tools and procedures as well as gather data on life support equipment needed for the Station.",IquDVsJ9I205j7YqxREfXQ,,,1995-09-07,,297,Kenneth D. Cockrell,male,False,475.0,0.0,Human,human,304692.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/44ae714c6849c2efbfe4d50a5b9f554534c34882-2577x3221.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1995,,
t7VBwendlcGFZIlCtGFpRY,,STS-69 (Endeavour),STS,"This mission was largely a testbed for the International Space Station, allowing NASA to test construction tools and procedures as well as gather data on life support equipment needed for the Station.",NSZm43AoLYq0PEOXpg9luU,,,1995-09-07,,269,James S. Voss,male,False,428.0,4.0,Human,human,291208.0,81900.0,https://cdn.sanity.io/images/2vtv415l/production/d4e38bd63416d20def8294b6ea2faf5f2055ca79-6590x8238.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1995,"James Shelton Voss is a retired United States Army Colonel and NASA astronaut. During his time with NASA, Voss flew in space five times on board the Space Shuttle and International Space Station. He also served as deputy of Flight Operations for the Space Station Program Mission Integration and Operations Office.",James S. Voss
t7VBwendlcGFZIlCtGFpRY,,STS-69 (Endeavour),STS,"This mission was largely a testbed for the International Space Station, allowing NASA to test construction tools and procedures as well as gather data on life support equipment needed for the Station.",IquDVsJ9I205j7YqxRERJ2,,,1995-09-07,,308,James H. Newman,male,False,488.0,6.0,Human,human,62527.0,155580.0,https://cdn.sanity.io/images/2vtv415l/production/6df636358be05c84d14636e48dd7ccb6ae451470-2426x3033.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Elite Spacewalker', 'Space Resident']",4.0,United States of America,1995,"James Hansen Newman, Ph.D. is an American physicist and a former NASA astronaut who flew on four Space Shuttle missions.",James H. Newman
t7VBwendlcGFZIlCtGFpRY,,STS-69 (Endeavour),STS,"This mission was largely a testbed for the International Space Station, allowing NASA to test construction tools and procedures as well as gather data on life support equipment needed for the Station.",NSZm43AoLYq0PEOXpgAAZz,,,1995-09-07,,341,Michael L. Gernhardt,male,False,532.0,4.0,Human,human,62341.0,83760.0,https://cdn.sanity.io/images/2vtv415l/production/dfcce239080621e89836096fcaf68c68317d4d75-1024x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1995,"Michael Landon Gernhardt is a NASA astronaut and manager of the Environmental Physiology Laboratory, and principal investigator of the Prebreathe Reduction Program at the Lyndon B. Johnson Space Center.",Michael L. Gernhardt
t7VBwendlcGFZIlCtGFqSm,,STS-72 (Endeavour),STS,This was a NASA-Japan co-sponsored flight to retrieve Japan's Space Flyer Unit as well as deploy and re-capture the free-flyer science platform.,gJ17JRX4XCdSoJR41whCiI,,,1996-01-11,,277,Brian Duffy,male,False,444.0,0.0,Human,human,58657.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/62e98082c040da6b6f8964072ecbee647d1729f2-2400x3000.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,1996,Brian Duffy is a retired U.S. Air Force colonel and a former NASA astronaut. He flew aboard four Space Shuttle missions.,Brian Duffy
t7VBwendlcGFZIlCtGFqSm,,STS-72 (Endeavour),STS,This was a NASA-Japan co-sponsored flight to retrieve Japan's Space Flyer Unit as well as deploy and re-capture the free-flyer science platform.,t7VBwendlcGFZIlCtEYsdM,,,1996-01-11,,348,Brent W. Jett,male,False,539.0,0.0,Human,human,60121.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/d91dfb2bb4bb04e2099e3d89152d84579f1953a7-2399x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1996,,
t7VBwendlcGFZIlCtGFqSm,,STS-72 (Endeavour),STS,This was a NASA-Japan co-sponsored flight to retrieve Japan's Space Flyer Unit as well as deploy and re-capture the free-flyer science platform.,NSZm43AoLYq0PEOXpgA2jU,,,1996-01-11,,321,Leroy Chiao,male,False,504.0,6.0,Human,human,330218.0,132780.0,https://cdn.sanity.io/images/2vtv415l/production/5de1f65421cdc9d8d9ec9d875ffcaf4cb22cca15-2800x3500.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1996,"Leroy Chiao is a Chinese-American engineer, former NASA astronaut, entrepreneur, motivational speaker, and engineering consultant.Chiao flew on three Space Shuttle flights, and was the commander of Expedition 10, where he lived on board the International Space Station from October 13, 2004 to April 24, 2005. He is also a co-author and researcher for the Advanced Diagnostic Ultrasound in Microgravity project.",Leroy Chiao
t7VBwendlcGFZIlCtGFqSm,,STS-72 (Endeavour),STS,This was a NASA-Japan co-sponsored flight to retrieve Japan's Space Flyer Unit as well as deploy and re-capture the free-flyer science platform.,NSZm43AoLYq0PEOXpgAdXU,,,1996-01-11,,349,Winston E. Scott,male,False,540.0,3.0,Human,human,35435.0,70620.0,https://cdn.sanity.io/images/2vtv415l/production/f98f0dfa05058bd6c8c5420e08e158cda765dee4-2400x3000.jpg,['Crossed Kármán Line'],1.0,United States of America,1996,,
t7VBwendlcGFZIlCtGFqSm,,STS-72 (Endeavour),STS,This was a NASA-Japan co-sponsored flight to retrieve Japan's Space Flyer Unit as well as deploy and re-capture the free-flyer science platform.,O9I27fZboumean9j8WhoYz,,,1996-01-11,,350,Koichi Wakata,male,False,541.0,0.0,Human,human,500190.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/c0e5a2b143cf639082395b86c1a90458ae391979-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Japan,1996,"Koichi Wakata is a Japanese engineer and a JAXA astronaut. Wakata is a veteran of four NASA Space Shuttle missions, a Russian Soyuz mission, and a long-duration stay on the International Space Station. During a nearly two-decade career in spaceflight, he has logged more than eleven months in space. During Expedition 39, he became the first Japanese commander of the International Space Station. Wakata flew on the Soyuz TMA-11M/Expedition 38/Expedition 39 long duration spaceflight from 7 November 2013 to 13 May 2014. During this spaceflight he was accompanied by Kirobo, the first humanoid robot astronaut.",Koichi Wakata
t7VBwendlcGFZIlCtGFqSm,,STS-72 (Endeavour),STS,This was a NASA-Japan co-sponsored flight to retrieve Japan's Space Flyer Unit as well as deploy and re-capture the free-flyer science platform.,NSZm43AoLYq0PEOXpg9NLz,,,1996-01-11,,351,Daniel T. Barry,male,False,542.0,4.0,Human,human,44067.0,92940.0,https://cdn.sanity.io/images/2vtv415l/production/02d71b10dead484451453c6b7ec3636a62e8c60c-5290x6613.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1996,"Daniel Thomas Barry is an American engineer, scientist, and a retired NASA astronaut. He was a contestant on the CBS reality television program Survivor: Panama, as well as on BattleBots on ABC. He was at Singularity University from 2009â2012, where he was co-chair of the Faculty of Artificial Intelligence and Robotics and the chair of the graduate summer program. He is also a co-founder of Fellow Robots, a telepresence robotics company, and the founder and president of Denbar Robotics.",Daniel T. Barry
t7VBwendlcGFZIlCtGFrVo,,STS-77 (Endeavour),STS,"This multinational Space Shuttle mission saw Endeavour fly with a mix of NASA- and commercially-developed and procured payloads to test advanced biotechnology, electronics, and agriculture space products for the commercial market.",IquDVsJ9I205j7YqxREX8R,,,1996-05-19,,237,John H. Casper,male,False,391.0,0.0,Human,human,13414.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/73235b05ea228aaea45dfd92d83eab26c017f038-6435x8144.jpg,['Crossed Kármán Line'],1.0,United States of America,1996,John Howard Casper is an American astronaut and United States Air Force pilot.,John H. Casper
t7VBwendlcGFZIlCtGFrVo,,STS-77 (Endeavour),STS,"This multinational Space Shuttle mission saw Endeavour fly with a mix of NASA- and commercially-developed and procured payloads to test advanced biotechnology, electronics, and agriculture space products for the commercial market.",NSZm43AoLYq0PEOXpg9LpU,,,1996-05-19,,289,Curtis L. Brown Jr.,male,False,456.0,0.0,Human,human,83107.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/f128f37edf4d0fd1e211febe9270694969da1fdb-3123x3904.jpg,"['Crossed Kármán Line', 'Frequent Flyer', 'Space Resident']",3.0,United States of America,1996,"Curtis Lee ""Curt"" Brown Jr. is a former NASA astronaut and retired United States Air Force colonel.",Curtis L. Brown Jr.
t7VBwendlcGFZIlCtGFrVo,,STS-77 (Endeavour),STS,"This multinational Space Shuttle mission saw Endeavour fly with a mix of NASA- and commercially-developed and procured payloads to test advanced biotechnology, electronics, and agriculture space products for the commercial market.",NSZm43AoLYq0PEOXpg9ACU,,,1996-05-19,,356,Andrew S. W. Thomas,male,False,549.0,1.0,Human,human,255434.0,22860.0,https://cdn.sanity.io/images/2vtv415l/production/7cb43fab448f3fee5735559710aff5e90d63244d-3192x3990.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1996,"Andrew ""Andy"" Sydney Withiel Thomas, AO is an Australian and American aerospace engineer and a NASA astronaut. He has dual nationality; he became a U.S. citizen in December 1986, hoping to gain entry to NASA's astronaut program. He is married to fellow NASA astronaut Shannon Walker.",Andrew S. W. Thomas
t7VBwendlcGFZIlCtGFrVo,,STS-77 (Endeavour),STS,"This multinational Space Shuttle mission saw Endeavour fly with a mix of NASA- and commercially-developed and procured payloads to test advanced biotechnology, electronics, and agriculture space products for the commercial market.",t7VBwendlcGFZIlCtEYyWG,,,1996-05-19,,309,Daniel W. Bursch,male,False,489.0,2.0,Human,human,326776.0,42360.0,https://cdn.sanity.io/images/2vtv415l/production/ff4c181ce80682a969c4f54803e5787ecb0ab61f-2981x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1996,,
t7VBwendlcGFZIlCtGFrVo,,STS-77 (Endeavour),STS,"This multinational Space Shuttle mission saw Endeavour fly with a mix of NASA- and commercially-developed and procured payloads to test advanced biotechnology, electronics, and agriculture space products for the commercial market.",IquDVsJ9I205j7YqxREn6m,,,1996-05-19,,270,Mario Runco Jr.,male,False,429.0,1.0,Human,human,33068.0,16080.0,https://cdn.sanity.io/images/2vtv415l/production/07e64263cc0b4b0307a86b83fdb2499a9860d7eb-6544x8295.jpg,['Crossed Kármán Line'],1.0,United States of America,1996,"Mario Runco Jr., is a former United States Navy officer and NASA astronaut. He is an Earth and planetary physicist.",Mario Runco Jr.
t7VBwendlcGFZIlCtGFrVo,,STS-77 (Endeavour),STS,"This multinational Space Shuttle mission saw Endeavour fly with a mix of NASA- and commercially-developed and procured payloads to test advanced biotechnology, electronics, and agriculture space products for the commercial market.",IquDVsJ9I205j7YqxRCY2j,,,1996-05-19,,160,Marc Garneau,male,False,281.0,0.0,Human,human,41881.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/dbb687b50694e8dfa2aee84b25ec06d083420a0e-3293x4116.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'First Man from Canada']",3.0,Canada,1996,"Joseph Jean-Pierre Marc Garneau is a Canadian politician and the Minister of Transport in the Government of Canada. He is a retired military officer, former astronaut, and engineer; Garneau was the first Canadian in space, taking part in three flights aboard NASA Space Shuttles in 1984, 1996 and 2000.  Garneau was the president of the Canadian Space Agency from 2001 to 2006, and in 2003 was installed as the ninth Chancellor of Carleton University in Ottawa, Ontario. Garneau has also served as the Member of Parliament.",Marc Garneau
t7VBwendlcGFZIlCtGFtmi,,STS-80 (Columbia),STS,"This multifaceted science mission deployed and re-captured two satellites and tested the effects of spaceflight on the cardiovascular system. It was the longest Space Shuttle mission, lasting 17 days 15 hours.",IquDVsJ9I205j7YqxREfXQ,,,1996-11-19,,297,Kenneth D. Cockrell,male,False,475.0,0.0,Human,human,304692.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/44ae714c6849c2efbfe4d50a5b9f554534c34882-2577x3221.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1996,,
t7VBwendlcGFZIlCtGFtmi,,STS-80 (Columbia),STS,"This multifaceted science mission deployed and re-captured two satellites and tested the effects of spaceflight on the cardiovascular system. It was the longest Space Shuttle mission, lasting 17 days 15 hours.",NSZm43AoLYq0PEOXpg9zOz,,,1996-11-19,,342,Kent V. Rominger,male,False,533.0,0.0,Human,human,96658.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/50b6008c9ccb3437318179179bb580f8ffa18266-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1996,"Kent Vernon ""Rommel"" Rominger is an American former astronaut, former NASA Chief of the Astronaut Office at Johnson Space Center, and a Captain in the United States Navy. Rominger holds the Space Shuttle Orbiter flight time record with 1610 hours on type. He joined ATK Launch Systems Group in 2006 as Vice President of Advanced Programs.",Kent V. Rominger
t7VBwendlcGFZIlCtGFtmi,,STS-80 (Columbia),STS,"This multifaceted science mission deployed and re-captured two satellites and tested the effects of spaceflight on the cardiovascular system. It was the longest Space Shuttle mission, lasting 17 days 15 hours.",NSZm43AoLYq0PEOXpgAUYz,,,1996-11-19,,123,F. Story Musgrave,male,False,237.0,4.0,Human,human,76915.0,94320.0,https://cdn.sanity.io/images/2vtv415l/production/1c56ce947fbd82a26c6652ccde9bc12768a39813-1024x1280.jpg,"['Crossed Kármán Line', 'Frequent Flyer', 'Space Resident']",3.0,United States of America,1996,"Franklin Story Musgrave, M.D. is an American physician and a retired NASA astronaut. He is a public speaker and consultant to both Disney's Imagineering group and Applied Minds in California. In 1996 he became only the second astronaut to fly on six spaceflights, and he is the most formally educated astronaut with six academic degrees. Musgrave is the only astronaut to fly aboard all five Space Shuttles.",F. Story Musgrave
t7VBwendlcGFZIlCtGFtmi,,STS-80 (Columbia),STS,"This multifaceted science mission deployed and re-captured two satellites and tested the effects of spaceflight on the cardiovascular system. It was the longest Space Shuttle mission, lasting 17 days 15 hours.",NSZm43AoLYq0PEOXpgAXiz,,,1996-11-19,,317,Thomas D. Jones,male,False,500.0,3.0,Human,human,76369.0,71340.0,https://cdn.sanity.io/images/2vtv415l/production/456b15d09b198713959095e3f47f94cc86e6bb66-1023x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,1996,"Thomas David Jones is a former United States astronaut. He was selected to the astronaut corps in 1990 and completed four space shuttle flights before retiring in 2001. He flew on STS-59 and STS-68 in 1994, STS-80 in 1996 and STS-98 in 2001. He now works as a planetary scientist, space operations consultant, astronaut speaker, and author.",Thomas D. Jones
t7VBwendlcGFZIlCtGFtmi,,STS-80 (Columbia),STS,"This multifaceted science mission deployed and re-captured two satellites and tested the effects of spaceflight on the cardiovascular system. It was the longest Space Shuttle mission, lasting 17 days 15 hours.",IquDVsJ9I205j7YqxRGPUQ,,,1996-11-19,,261,Tamara E. Jernigan,female,False,417.0,1.0,Human,human,90804.0,28500.0,https://cdn.sanity.io/images/2vtv415l/production/7eb782172d2f3e2a65026975e945efc30f0d86b0-1024x1280.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,1996,"Tamara Elizabeth ""Tammy"" Jernigan, Ph.D. is an American scientist and former NASA astronaut and a veteran of five shuttle missions. She currently serves as Deputy Principal Associate Director in the Weapons and Complex Integration organization at Lawrence Livermore National Laboratory.",Tamara E. Jernigan
t7VBwendlcGFZIlCtGG96u,,STS-92 (Discovery),STS,"The 100th Space Shuttle flight brought a docking port, motion control system, communications system, and the Z1 truss structure to the International Space Station.",gJ17JRX4XCdSoJR41whCiI,,,2000-10-11,,277,Brian Duffy,male,False,444.0,0.0,Human,human,58657.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/62e98082c040da6b6f8964072ecbee647d1729f2-2400x3000.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,2000,Brian Duffy is a retired U.S. Air Force colonel and a former NASA astronaut. He flew aboard four Space Shuttle missions.,Brian Duffy
t7VBwendlcGFZIlCtGG96u,,STS-92 (Discovery),STS,"The 100th Space Shuttle flight brought a docking port, motion control system, communications system, and the Z1 truss structure to the International Space Station.",NSZm43AoLYq0PEOXpgADOz,,,2000-10-11,,407,Pamela A. Melroy,female,False,624.0,0.0,Human,human,55924.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/e6a951f2cce971841e354f1840dde6a4e430d1f0-1023x1280.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2000,"Pamela Anne Melroy is a retired United States Air Force officer and a former NASA astronaut. She served as pilot on Space Shuttle missions STS-92 and STS-112 and commanded mission STS-120 before leaving the agency in August 2009. After serving as Deputy Program Manager, Space Exploration Initiatives with Lockheed Martin, Melroy joined the Federal Aviation Administration in 2011, where she was a senior technical advisor and director of field operations for the FAA's Office of Commercial Space Transportation.In 2013, she left the FAA and joined DARPA as Deputy Director of the Tactical Technology Office. She left the agency in February, 2017.",Pamela A. Melroy
t7VBwendlcGFZIlCtGG96u,,STS-92 (Discovery),STS,"The 100th Space Shuttle flight brought a docking port, motion control system, communications system, and the Z1 truss structure to the International Space Station.",O9I27fZboumean9j8WhoYz,,,2000-10-11,,350,Koichi Wakata,male,False,541.0,0.0,Human,human,500190.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/c0e5a2b143cf639082395b86c1a90458ae391979-2400x3000.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,Japan,2000,"Koichi Wakata is a Japanese engineer and a JAXA astronaut. Wakata is a veteran of four NASA Space Shuttle missions, a Russian Soyuz mission, and a long-duration stay on the International Space Station. During a nearly two-decade career in spaceflight, he has logged more than eleven months in space. During Expedition 39, he became the first Japanese commander of the International Space Station. Wakata flew on the Soyuz TMA-11M/Expedition 38/Expedition 39 long duration spaceflight from 7 November 2013 to 13 May 2014. During this spaceflight he was accompanied by Kirobo, the first humanoid robot astronaut.",Koichi Wakata
t7VBwendlcGFZIlCtGG96u,,STS-92 (Discovery),STS,"The 100th Space Shuttle flight brought a docking port, motion control system, communications system, and the Z1 truss structure to the International Space Station.",NSZm43AoLYq0PEOXpgAd8z,,,2000-10-11,,312,William S. McArthur Jr.,male,False,492.0,4.0,Human,human,323899.0,90600.0,https://cdn.sanity.io/images/2vtv415l/production/a190bab002708b1b7e8a6c577d62d1fcef7ddbf5-3743x4744.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2000,William Surles McArthur Jr. is a retired United States Army colonel and NASA astronaut and a veteran of three Space Shuttle missions and one expedition to the International Space Station via the Russian Soyuz capsule.,William S. McArthur Jr.
t7VBwendlcGFZIlCtGG96u,,STS-92 (Discovery),STS,"The 100th Space Shuttle flight brought a docking port, motion control system, communications system, and the Z1 truss structure to the International Space Station.",NSZm43AoLYq0PEOXpgAFCz,,,2000-10-11,,304,Peter J. K. Wisoff,male,False,482.0,3.0,Human,human,63849.0,71580.0,https://cdn.sanity.io/images/2vtv415l/production/1f8bc4093124e194059dbe3eaa89b3bbb554504e-1024x1280.jpg,"['Crossed Kármán Line', 'Space Resident']",2.0,United States of America,2000,"Peter Jeffrey Kelsay Wisoff is an American physicist and former NASA astronaut. Wisoff qualified as mission specialist and flew in four manned Space Shuttle missions, with his first launch in 1993 and his last in 2000.",Peter J. K. Wisoff
t7VBwendlcGFZIlCtGG96u,,STS-92 (Discovery),STS,"The 100th Space Shuttle flight brought a docking port, motion control system, communications system, and the Z1 truss structure to the International Space Station.",IquDVsJ9I205j7YqxREqk4,,,2000-10-11,,344,Michael E. López-Alegría,male,True,535.0,10.0,Human,human,371446.0,243540.0,https://cdn.sanity.io/images/2vtv415l/production/57a163c54d233d4298c8cca4e9f8254af87f006b-1500x1875.jpg,"['Crossed Kármán Line', 'ISS Visitor', 'Elite Spacewalker', 'Space Resident', 'Frequent Walker']",5.0,United States of America,2000,Michael L³pez-Alegr­a is an American astronaut; a veteran of three Space Shuttle missions and one International Space Station mission.,Michael E. López-Alegría
t7VBwendlcGFZIlCtGG96u,,STS-92 (Discovery),STS,"The 100th Space Shuttle flight brought a docking port, motion control system, communications system, and the Z1 truss structure to the International Space Station.",NSZm43AoLYq0PEOXpgA2jU,,,2000-10-11,,321,Leroy Chiao,male,False,504.0,6.0,Human,human,330218.0,132780.0,https://cdn.sanity.io/images/2vtv415l/production/5de1f65421cdc9d8d9ec9d875ffcaf4cb22cca15-2800x3500.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2000,"Leroy Chiao is a Chinese-American engineer, former NASA astronaut, entrepreneur, motivational speaker, and engineering consultant.Chiao flew on three Space Shuttle flights, and was the commander of Expedition 10, where he lived on board the International Space Station from October 13, 2004 to April 24, 2005. He is also a co-author and researcher for the Advanced Diagnostic Ultrasound in Microgravity project.",Leroy Chiao
t7VBwendlcGFZIlCtGG9oG,,STS-98 (Atlantis),STS,The first human spaceflight launch of the 21st century brought the U.S. Destiny lab to the International Space Station.,IquDVsJ9I205j7YqxREfXQ,,,2001-02-07,,297,Kenneth D. Cockrell,male,False,475.0,0.0,Human,human,304692.0,0.0,https://cdn.sanity.io/images/2vtv415l/production/44ae714c6849c2efbfe4d50a5b9f554534c34882-2577x3221.jpg,"['ISS Visitor', 'Crossed Kármán Line', 'Space Resident']",3.0,United States of America,2001,,
